model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm
gemma3:4b,CAO11952,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.9,State forces (Cameroon)
gemma3:4b,CAO3731,V,V,0.95,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.89,State forces (Cameroon)
gemma3:4b,CAO9572,S,1,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.87,State forces (Cameroon)
gemma3:4b,CAO4209,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.73,State forces (Cameroon)
gemma3:4b,CAO4499,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.88,State forces (Cameroon)
gemma3:4b,CAO14368,S,E,0.85,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.4]",1.8,State forces (Cameroon)
gemma3:4b,CAO3203,V,V,0.95,"[0.1, 0.15, 0.05, 0.1, 0.12, 0.13]",1.72,State forces (Cameroon)
gemma3:4b,CAO14676,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.9,State forces (Cameroon)
gemma3:4b,CAO7017,B,B,0.95,"[0.15, 0.2, 0.1, 0.1, 0.15, 0.2]",1.9,State forces (Cameroon)
gemma3:4b,CAO3620,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.73,State forces (Cameroon)
gemma3:4b,CAO12581,S,V,0.85,"[0.1, 0.15, 0.12, 0.08, 0.17, 0.1]",1.8,State forces (Cameroon)
gemma3:4b,CAO15043,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.25,State forces (Cameroon)
gemma3:4b,CAO9982,V,V,0.95,"[0.15, 0.1, 0.1, 0.05, 0.05, 0.15]",1.89,State forces (Cameroon)
gemma3:4b,CAO12647,B,B,0.85,"[0.15, 0.2, 0.1, 0.1, 0.25, 0.1]",1.68,State forces (Cameroon)
gemma3:4b,CAO4260,V,V,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.94,State forces (Cameroon)
gemma3:4b,CAO12472,B,B,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.3]",1.94,State forces (Cameroon)
gemma3:4b,CAO9493,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.92,State forces (Cameroon)
gemma3:4b,CAO10782,V,V,0.85,"[0.15, 0.2, 0.1, 0.1, 0.15, 0.2]",1.72,State forces (Cameroon)
gemma3:4b,CAO10053,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.94,State forces (Cameroon)
gemma3:4b,CAO4995,V,V,0.95,"[0.1, 0.15, 0.05, 0.1, 0.12, 0.13]",1.58,State forces (Cameroon)
gemma3:4b,CAO14616,S,E,0.95,"[0.15, 0.2, 0.1, 0.1, 0.15, 0.2]",1.89,State forces (Cameroon)
gemma3:4b,CAO7869,B,1,0.85,"[0.15, 0.1, 0.2, 0.18, 0.12, 0.25]",1.88,State forces (Cameroon)
gemma3:4b,CAO14120,S,E,0.85,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.4]",1.68,State forces (Cameroon)
gemma3:4b,CAO4808,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.99,State forces (Cameroon)
gemma3:4b,CAO5475,V,V,0.95,"[0.1, 0.15, 0.05, 0.1, 0.15, 0.25]",1.75,State forces (Cameroon)
gemma3:4b,CAO10830,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.02,State forces (Cameroon)
gemma3:4b,CAO5218,S,E,0.95,"[0.1, 0.15, 0.2, 0.05, 0.1, 0.2]",1.77,State forces (Cameroon)
gemma3:4b,CAO2993,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.13,State forces (Cameroon)
gemma3:4b,CAO14539,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.87,State forces (Cameroon)
gemma3:4b,CAO12522,S,S,0.6,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.95,State forces (Cameroon)
gemma3:4b,CAO3022,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",1.73,State forces (Cameroon)
gemma3:4b,CAO12848,V,1,0.85,"[0.15, 0.1, 0.18, 0.05, 0.12, 0.35]",2.01,State forces (Cameroon)
gemma3:4b,CAO12830,B,B,0.95,"[0.1, 0.15, 0.18, 0.05, 0.12, 0.3]",1.85,State forces (Cameroon)
gemma3:4b,CAO10812,B,1,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",1.71,State forces (Cameroon)
gemma3:4b,CAO5065,B,1,0.95,"[0.1, 0.15, 0.05, 0.1, 0.12, 0.13]",1.68,State forces (Cameroon)
gemma3:4b,CAO12197,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.92,State forces (Cameroon)
gemma3:4b,CAO10957,B,V,0.95,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.98,State forces (Cameroon)
gemma3:4b,CAO4461,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",2.02,State forces (Cameroon)
gemma3:4b,CAO2846,B,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.27]",1.78,State forces (Cameroon)
gemma3:4b,CAO12459,B,B,0.95,"[0.15, 0.1, 0.1, 0.05, 0.05, 0.15]",1.86,State forces (Cameroon)
gemma3:4b,CAO12120,V,V,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.92,State forces (Cameroon)
gemma3:4b,CAO14356,S,1,0.95,"[0.1, 0.15, 0.05, 0.1, 0.1, 0.2]",1.74,State forces (Cameroon)
gemma3:4b,CAO11390,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.82,State forces (Cameroon)
gemma3:4b,CAO3374,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.83,State forces (Cameroon)
gemma3:4b,CAO5575,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.98,State forces (Cameroon)
gemma3:4b,CAO3379,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.83,State forces (Cameroon)
gemma3:4b,CAO4298,B,1,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.74,State forces (Cameroon)
gemma3:4b,CAO9366,B,B,0.85,"[0.15, 0.2, 0.1, 0.1, 0.25, 0.15]",1.72,State forces (Cameroon)
gemma3:4b,CAO9809,B,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.77,State forces (Cameroon)
gemma3:4b,CAO4944,S,V,0.85,"[0.15, 0.2, 0.1, 0.1, 0.15, 0.2]",1.61,State forces (Cameroon)
gemma3:4b,CAO12781,S,R,0.85,"[0.15, 0.2, 0.05, 0.1, 0.18, 0.32]",1.74,State forces (Cameroon)
gemma3:4b,CAO4151,S,1,0.85,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.8,State forces (Cameroon)
gemma3:4b,CAO11600,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.94,State forces (Cameroon)
gemma3:4b,CAO5230,B,1,0.95,"[0.1, 0.2, 0.05, 0.15, 0.1, 0.2]",1.7,State forces (Cameroon)
gemma3:4b,CAO5679,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.93,State forces (Cameroon)
gemma3:4b,CAO9426,S,S,0.85,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.27]",1.77,State forces (Cameroon)
gemma3:4b,CAO12325,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.1,State forces (Cameroon)
gemma3:4b,CAO14598,B,B,0.95,"[0.15, 0.1, 0.05, 0.18, 0.12, 0.35]",1.91,State forces (Cameroon)
gemma3:4b,CAO6829,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.82,State forces (Cameroon)
gemma3:4b,CAO4139,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.93,State forces (Cameroon)
gemma3:4b,CAO9215,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.9,State forces (Cameroon)
gemma3:4b,CAO15044,B,V,0.85,"[0.15, 0.1, 0.18, 0.05, 0.12, 0.35]",1.86,State forces (Cameroon)
gemma3:4b,CAO3666,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.78,State forces (Cameroon)
gemma3:4b,CAO15246,S,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.27]",1.81,State forces (Cameroon)
gemma3:4b,CAO13574,S,V,0.85,"[0.15, 0.1, 0.12, 0.05, 0.18, 0.2]",1.73,State forces (Cameroon)
gemma3:4b,CAO9341,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.91,State forces (Cameroon)
gemma3:4b,CAO9047,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.81,State forces (Cameroon)
gemma3:4b,CAO7134,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.7,State forces (Cameroon)
gemma3:4b,CAO5545,V,1,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",2.18,State forces (Cameroon)
gemma3:4b,CAO14070,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.69,State forces (Cameroon)
gemma3:4b,CAO7678,S,S,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.98,State forces (Cameroon)
gemma3:4b,CAO8522,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.89,State forces (Cameroon)
gemma3:4b,CAO3302,V,1,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.95,State forces (Cameroon)
gemma3:4b,CAO10124,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.84,State forces (Cameroon)
gemma3:4b,CAO6698,B,B,0.95,"[0.15, 0.1, 0.18, 0.05, 0.12, 0.35]",1.92,State forces (Cameroon)
gemma3:4b,CAO3752,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",1.71,State forces (Cameroon)
gemma3:4b,CAO9917,B,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.27]",1.85,State forces (Cameroon)
gemma3:4b,CAO7777,S,S,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.18,State forces (Cameroon)
gemma3:4b,CAO11563,V,V,0.95,"[0.1, 0.15, 0.05, 0.1, 0.12, 0.18]",1.84,State forces (Cameroon)
gemma3:4b,CAO15906,S,S,0.85,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.97,State forces (Cameroon)
gemma3:4b,CAO12008,B,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",1.74,State forces (Cameroon)
gemma3:4b,CAO10466,B,B,0.85,"[0.2, 0.15, 0.1, 0.18, 0.12, 0.15]",1.78,State forces (Cameroon)
gemma3:4b,CAO12836,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.85,State forces (Cameroon)
gemma3:4b,CAO6887,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",1.7,State forces (Cameroon)
gemma3:4b,CAO12777,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.79,State forces (Cameroon)
gemma3:4b,CAO10421,B,B,0.95,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.06,State forces (Cameroon)
gemma3:4b,CAO11213,B,B,0.95,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",2.02,State forces (Cameroon)
gemma3:4b,CAO9860,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.69,State forces (Cameroon)
gemma3:4b,CAO9728,S,S,0.75,"[0.15, 0.1, 0.18, 0.05, 0.12, 0.35]",1.75,State forces (Cameroon)
gemma3:4b,CAO14593,S,P,0.75,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.96,State forces (Cameroon)
gemma3:4b,CAO12159,V,V,0.95,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.85,State forces (Cameroon)
gemma3:4b,CAO9881,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.08, 0.15]",1.93,State forces (Cameroon)
gemma3:4b,CAO9634,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.92,State forces (Cameroon)
gemma3:4b,CAO3903,V,V,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.4]",2.04,State forces (Cameroon)
gemma3:4b,CAO14817,S,E,0.95,"[0.15, 0.1, 0.18, 0.05, 0.12, 0.35]",1.98,State forces (Cameroon)
gemma3:4b,CAO9449,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.68,State forces (Cameroon)
gemma3:4b,CAO11010,B,B,0.95,"[0.1, 0.15, 0.2, 0.05, 0.1, 0.2]",1.83,State forces (Cameroon)
gemma3:4b,CAO6151,B,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.17, 0.2]",1.83,State forces (Cameroon)
gemma3:4b,CAO10158,V,V,0.95,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.91,State forces (Cameroon)
gemma3:4b,CAO8682,B,B,0.95,"[0.15, 0.1, 0.1, 0.05, 0.05, 0.15]",1.8,State forces (Cameroon)
gemma3:4b,CAO3188,V,1,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",2.11,State forces (Cameroon)
gemma3:4b,CAO4599,B,B,0.85,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.4]",1.86,State forces (Cameroon)
gemma3:4b,CAO10670,S,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.11, 0.14]",1.9,State forces (Cameroon)
gemma3:4b,CAO6951,S,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",2.09,State forces (Cameroon)
gemma3:4b,CAO4318,B,B,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",2.13,State forces (Cameroon)
gemma3:4b,CAO4163,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",2.01,State forces (Cameroon)
gemma3:4b,CAO15437,S,E,0.85,"[0.15, 0.2, 0.1, 0.05, 0.18, 0.22]",1.96,State forces (Cameroon)
gemma3:4b,CAO5486,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.92,State forces (Cameroon)
gemma3:4b,CAO13670,V,V,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.67,State forces (Cameroon)
gemma3:4b,CAO3762,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.04,State forces (Cameroon)
gemma3:4b,CAO12863,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.87,State forces (Cameroon)
gemma3:4b,CAO7439,V,V,0.95,"[0.1, 0.15, 0.2, 0.05, 0.1, 0.2]",1.89,State forces (Cameroon)
gemma3:4b,CAO9885,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.8,State forces (Cameroon)
gemma3:4b,CAO11523,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.04,State forces (Cameroon)
gemma3:4b,CAO14073,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.73,State forces (Cameroon)
gemma3:4b,CAO3489,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.97,State forces (Cameroon)
gemma3:4b,CAO7435,V,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.27]",1.94,State forces (Cameroon)
gemma3:4b,CAO13957,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.92,State forces (Cameroon)
gemma3:4b,CAO3199,B,V,0.95,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.72,State forces (Cameroon)
gemma3:4b,CAO12520,B,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.99,State forces (Cameroon)
gemma3:4b,CAO10990,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.75,State forces (Cameroon)
gemma3:4b,CAO13198,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.77,State forces (Cameroon)
gemma3:4b,CAO12747,S,E,0.85,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.72,State forces (Cameroon)
gemma3:4b,CAO6066,V,V,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.67,State forces (Cameroon)
gemma3:4b,CAO11500,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.97,State forces (Cameroon)
gemma3:4b,CAO4315,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",1.55,State forces (Cameroon)
gemma3:4b,CAO11906,V,V,0.95,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.86,State forces (Cameroon)
gemma3:4b,CAO15739,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.76,State forces (Cameroon)
gemma3:4b,CAO2996,V,V,0.85,"[0.15, 0.1, 0.05, 0.12, 0.08, 0.1]",2.14,State forces (Cameroon)
gemma3:4b,CAO3744,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.99,State forces (Cameroon)
gemma3:4b,CAO10042,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.88,State forces (Cameroon)
gemma3:4b,CAO3060,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.08, 0.1]",1.93,State forces (Cameroon)
gemma3:4b,CAO13564,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.78,State forces (Cameroon)
gemma3:4b,CAO12040,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.81,State forces (Cameroon)
gemma3:4b,CAO3900,V,V,0.85,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.4]",2.07,State forces (Cameroon)
gemma3:4b,CAO11184,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",2.01,State forces (Cameroon)
gemma3:4b,CAO6903,S,1,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.93,State forces (Cameroon)
gemma3:4b,CAO5294,V,V,0.95,"[0.1, 0.15, 0.05, 0.1, 0.15, 0.25]",1.88,State forces (Cameroon)
gemma3:4b,CAO5288,V,V,0.85,"[0.15, 0.2, 0.1, 0.1, 0.25, 0.19]",1.83,State forces (Cameroon)
gemma3:4b,CAO10404,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.78,State forces (Cameroon)
gemma3:4b,CAO14345,B,B,0.95,"[0.1, 0.15, 0.2, 0.05, 0.1, 0.2]",1.8,State forces (Cameroon)
gemma3:4b,CAO14724,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.72,State forces (Cameroon)
gemma3:4b,CAO9889,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.95,State forces (Cameroon)
gemma3:4b,CAO15893,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.8,State forces (Cameroon)
gemma3:4b,CAO2838,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.71,State forces (Cameroon)
gemma3:4b,CAO10647,S,E,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.81,State forces (Cameroon)
gemma3:4b,CAO15524,B,B,0.95,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.8,State forces (Cameroon)
gemma3:4b,CAO15038,S,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.27]",1.77,State forces (Cameroon)
gemma3:4b,CAO6575,B,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.11, 0.14]",1.9,State forces (Cameroon)
gemma3:4b,CAO3869,B,B,0.85,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.4]",2.0,State forces (Cameroon)
gemma3:4b,CAO9182,S,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.8,State forces (Cameroon)
gemma3:4b,CAO6135,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.94,State forces (Cameroon)
gemma3:4b,CAO4556,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.01,State forces (Cameroon)
gemma3:4b,CAO5094,B,V,0.85,"[0.15, 0.1, 0.05, 0.1, 0.12, 0.18]",1.83,State forces (Cameroon)
gemma3:4b,CAO9618,B,V,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",2.0,State forces (Cameroon)
gemma3:4b,CAO8931,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.74,State forces (Cameroon)
gemma3:4b,CAO10519,B,1,0.85,"[0.15, 0.1, 0.12, 0.08, 0.11, 0.14]",1.89,State forces (Cameroon)
gemma3:4b,CAO5627,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.87,State forces (Cameroon)
gemma3:4b,CAO10925,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.92,State forces (Cameroon)
gemma3:4b,CAO10441,V,V,0.95,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.81,State forces (Cameroon)
gemma3:4b,CAO9664,B,1,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",1.69,State forces (Cameroon)
gemma3:4b,CAO2944,B,B,0.95,"[0.1, 0.15, 0.2, 0.05, 0.1, 0.2]",1.9,State forces (Cameroon)
gemma3:4b,CAO6334,B,B,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.84,State forces (Cameroon)
gemma3:4b,CAO13743,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.94,State forces (Cameroon)
gemma3:4b,CAO12168,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.75,State forces (Cameroon)
gemma3:4b,CAO3644,B,1,0.85,"[0.15, 0.2, 0.1, 0.1, 0.25, 0.19]",1.77,State forces (Cameroon)
gemma3:4b,CAO4713,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.76,State forces (Cameroon)
gemma3:4b,CAO11363,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.78,State forces (Cameroon)
gemma3:4b,CAO13960,B,V,0.85,"[0.15, 0.2, 0.1, 0.1, 0.25, 0.1]",1.88,State forces (Cameroon)
gemma3:4b,CAO9991,V,V,0.95,"[0.1, 0.15, 0.05, 0.1, 0.12, 0.18]",1.82,State forces (Cameroon)
gemma3:4b,CAO14655,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.96,State forces (Cameroon)
gemma3:4b,CAO10353,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.96,State forces (Cameroon)
gemma3:4b,CAO4583,B,B,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",1.9,State forces (Cameroon)
gemma3:4b,CAO3332,V,1,0.95,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.2]",2.0,State forces (Cameroon)
gemma3:4b,CAO10605,V,V,0.95,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.2]",1.79,State forces (Cameroon)
gemma3:4b,CAO11761,B,B,0.95,"[0.15, 0.1, 0.1, 0.05, 0.05, 0.15]",1.77,State forces (Cameroon)
gemma3:4b,CAO10653,S,V,0.85,"[0.15, 0.2, 0.1, 0.1, 0.25, 0.19]",1.69,State forces (Cameroon)
gemma3:4b,CAO15256,S,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",1.87,State forces (Cameroon)
gemma3:4b,CAO12847,B,B,0.95,"[0.1, 0.15, 0.2, 0.05, 0.1, 0.2]",1.79,State forces (Cameroon)
gemma3:4b,CAO13082,B,V,0.95,"[0.1, 0.15, 0.2, 0.1, 0.25, 0.2]",1.76,State forces (Cameroon)
gemma3:4b,CAO14477,S,V,0.75,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.25]",1.77,State forces (Cameroon)
gemma3:4b,CAO14476,B,B,0.85,"[0.15, 0.2, 0.1, 0.05, 0.18, 0.22]",1.95,State forces (Cameroon)
gemma3:4b,CAO13569,B,B,0.95,"[0.1, 0.15, 0.2, 0.12, 0.08, 0.35]",1.81,State forces (Cameroon)
gemma3:4b,CAO15910,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",2.07,State forces (Cameroon)
gemma3:4b,CAO10262,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.88,State forces (Cameroon)
gemma3:4b,CAO3983,B,B,0.95,"[0.15, 0.1, 0.1, 0.05, 0.05, 0.15]",1.74,State forces (Cameroon)
gemma3:4b,CAO10901,S,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.84,State forces (Cameroon)
gemma3:4b,CAO13665,S,V,0.85,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.27]",1.79,State forces (Cameroon)
gemma3:4b,CAO8959,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.92,State forces (Cameroon)
gemma3:4b,CAO15887,B,B,0.95,"[0.15, 0.1, 0.12, 0.08, 0.07, 0.1]",2.0,State forces (Cameroon)
gemma3:4b,CAO14173,V,V,0.95,"[0.1, 0.15, 0.05, 0.12, 0.18, 0.2]",1.74,State forces (Cameroon)
gemma3:4b,CAO4274,B,B,0.95,"[0.1, 0.15, 0.05, 0.1, 0.15, 0.25]",1.78,State forces (Cameroon)
gemma3:4b,CAO13274,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.94,State forces (Cameroon)
gemma3:4b,CAO7206,B,V,0.95,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.2]",1.8,State forces (Cameroon)
gemma3:4b,CAO9857,B,V,0.85,"[0.15, 0.2, 0.1, 0.05, 0.1, 0.4]",1.72,State forces (Cameroon)
gemma3:4b,CAO10687,B,B,0.95,"[0.15, 0.1, 0.1, 0.05, 0.05, 0.15]",1.89,State forces (Cameroon)
gemma3:4b,CAO14950,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",2.01,State forces (Cameroon)
gemma3:4b,CAO5987,E,E,0.85,"[0.15, 0.1, 0.12, 0.08, 0.18, 0.27]",1.74,State forces (Cameroon)
gemma3:4b,CAO7608,B,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.85,State forces (Cameroon)
gemma3:4b,CAO12605,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.15, 0.25]",2.12,State forces (Cameroon)
gemma3:4b,CAO4183,V,V,0.95,"[0.15, 0.1, 0.05, 0.1, 0.05, 0.15]",2.16,State forces (Cameroon)
gemma3:4b,CAO14470,V,V,0.85,"[0.15, 0.2, 0.1, 0.18, 0.12, 0.25]",1.8,State forces (Cameroon)
