model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm
llama3.2:3b,CAO9572,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO4209,V,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.63,State forces (Cameroon)
llama3.2:3b,CAO4499,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.63,State forces (Cameroon)
llama3.2:3b,CAO14368,S,E,0.95,"[0.01, 0.0, 0.85, 0.07, 0.04, 0.03]",0.66,State forces (Cameroon)
llama3.2:3b,CAO3203,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO14676,S,V,0.9,"[0.05, 0.2, 0.0, 0.0, 0.75]",0.59,State forces (Cameroon)
llama3.2:3b,CAO7017,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.66,State forces (Cameroon)
llama3.2:3b,CAO3620,B,B,0.9,"[0.23, 0.19, 0.05, 0.01, 0.0, 0.51]",0.64,State forces (Cameroon)
llama3.2:3b,CAO12581,S,R,0.3,"[0.23, 0.12, 0.01, 0.02, 0.62]",0.62,State forces (Cameroon)
llama3.2:3b,CAO15043,S,V,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO9982,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO12647,B,B,0.8,"[0.24, 0.65, 0.11]",0.54,State forces (Cameroon)
llama3.2:3b,CAO4260,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO12472,B,B,0.9,"[0.23, 0.21, 0.05, 0.01, 0.0, 0.5]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9493,S,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.62,State forces (Cameroon)
llama3.2:3b,CAO10782,V,S,0.8,"[0.23, 0.21, 0.12, 0.02, 0.0, 0.42]",0.65,State forces (Cameroon)
llama3.2:3b,CAO10053,B,B,0.9,"[0.05, 0.8, 0.0, 0.15, 0.0, 0.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO4995,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO14616,S,E,0.95,"[0.01, 0.0, 0.99, 0.0, 0.0, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO7869,B,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.61,State forces (Cameroon)
llama3.2:3b,CAO14120,S,E,0.95,"[0.01, 0.0, 1.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO4808,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5475,V,V,0.95,"[0.01, 0.0, 0.99, 0.0, 0.0, 0.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO10830,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO5218,S,E,1.0,"[0.0, 0.0, 0.999, 0.0, 0.0, 0.001]",0.66,State forces (Cameroon)
llama3.2:3b,CAO2993,V,B,0.8,"[0.24, 0.65, 0.11]",0.58,State forces (Cameroon)
llama3.2:3b,CAO14539,B,B,0.9,"[0.23, 0.81, 0.01, 0.02, 0.03, 0.09]",0.65,State forces (Cameroon)
llama3.2:3b,CAO12522,S,R,0.2,"[0.05, 0.15, 0.0, 0.5, 0.3]",0.64,State forces (Cameroon)
llama3.2:3b,CAO3022,V,V,0.95,"[0.85, 0.12, 0.02, 0.01, 0.0]",0.6,State forces (Cameroon)
llama3.2:3b,CAO12848,V,V,0.9,"[0.05, 0.0, 0.0, 0.0, 0.95]",0.61,State forces (Cameroon)
llama3.2:3b,CAO12830,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.66,State forces (Cameroon)
llama3.2:3b,CAO10812,B,B,0.9,"[0.23, 0.21, 0.15, 0.04, 0.17, 0.2]",0.66,State forces (Cameroon)
llama3.2:3b,CAO5065,B,2,0.9,"[0.05, 0.95, 0.0, 0.0, 0.0, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO12197,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.64,State forces (Cameroon)
llama3.2:3b,CAO10957,B,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO4461,B,2,0.8,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO2846,B,B,0.9,"[0.23, 0.21, 0.15, 0.05, 0.1, 0.25]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12459,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02]",0.58,State forces (Cameroon)
llama3.2:3b,CAO12120,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO14356,S,V,0.9,"[0.25, 0.0, 0.0, 0.0, 0.75]",0.62,State forces (Cameroon)
llama3.2:3b,CAO11390,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO3374,B,V,0.95,"[0.23, 0.01, 0.0, 0.0, 0.74]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5575,B,B,0.95,"[0.823, 0.042, 0.0, 0.0, 0.033, 0.002]",0.59,State forces (Cameroon)
llama3.2:3b,CAO3379,B,V,0.95,"[0.23, 0.01, 0.0, 0.0, 0.74]",0.62,State forces (Cameroon)
llama3.2:3b,CAO4298,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9366,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02]",0.61,State forces (Cameroon)
llama3.2:3b,CAO9809,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO4944,S,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO12781,S,2,0.8,"[0.15, 0.65, 0.05, 0.0, 0.0, 0.25]",0.65,State forces (Cameroon)
llama3.2:3b,CAO4151,S,R,0.8,"[0.01, 0.0, 0.0, 0.95, 0.04]",0.66,State forces (Cameroon)
llama3.2:3b,CAO11600,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5230,B,2,0.8,"[0.23, 0.21, 0.19, 0.04, 0.03, 0.29]",0.61,State forces (Cameroon)
llama3.2:3b,CAO5679,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.65,State forces (Cameroon)
llama3.2:3b,CAO9426,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO12325,S,S,0.8,"[0.23, 0.12, 0.01, 0.0, 0.0, 0.64]",0.63,State forces (Cameroon)
llama3.2:3b,CAO14598,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.63,State forces (Cameroon)
llama3.2:3b,CAO6829,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO4139,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO9215,B,2,0.8,"[0.15, 0.2, 0.3, 0.05, 0.1, 0.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO15044,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO3666,B,B,0.9,"[0.85, 0.12, 0.02, 0.01, 0.0]",0.58,State forces (Cameroon)
llama3.2:3b,CAO15246,S,B,0.8,"[0.23, 0.21, 0.05, 0.01, 0.0, 0.1]",0.65,State forces (Cameroon)
llama3.2:3b,CAO13574,S,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9341,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO9047,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO7134,B,B,0.8,"[0.24, 0.39, 0.12, 0.05, 0.0, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5545,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO14070,B,2,0.8,"[0.23, 0.21, 0.12, 0.44, 0.0, 0.1]",0.65,State forces (Cameroon)
llama3.2:3b,CAO7678,S,S,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.3]",0.61,State forces (Cameroon)
llama3.2:3b,CAO8522,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.67,State forces (Cameroon)
llama3.2:3b,CAO3302,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO10124,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.66,State forces (Cameroon)
llama3.2:3b,CAO6698,B,E,0.9,"[0.05, 0.01, 0.95, 0.0, 0.0, 0.55]",0.63,State forces (Cameroon)
llama3.2:3b,CAO3752,V,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.63,State forces (Cameroon)
llama3.2:3b,CAO9917,B,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.59,State forces (Cameroon)
llama3.2:3b,CAO7777,S,B,0.9,"[0.23, 0.19, 0.15, 0.04, 0.1, 0.29]",0.63,State forces (Cameroon)
llama3.2:3b,CAO11563,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.67,State forces (Cameroon)
llama3.2:3b,CAO15906,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO12008,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.58,State forces (Cameroon)
llama3.2:3b,CAO10466,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.66,State forces (Cameroon)
llama3.2:3b,CAO12836,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.3]",0.67,State forces (Cameroon)
llama3.2:3b,CAO6887,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12777,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.61,State forces (Cameroon)
llama3.2:3b,CAO10421,B,B,0.9,"[0.23, 0.21, 0.12, 0.02, 0.0, 0.42]",0.58,State forces (Cameroon)
llama3.2:3b,CAO11213,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.63,State forces (Cameroon)
llama3.2:3b,CAO9860,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9728,S,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.63,State forces (Cameroon)
llama3.2:3b,CAO14593,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO12159,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9881,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9634,B,B,0.9,"[0.25, 0.2, 0.05, 0.0, 0.4, 0.1]",0.63,State forces (Cameroon)
llama3.2:3b,CAO3903,V,V,1.0,"[0.0, 0.0, 0.999, 0.0, 0.0, 0.0]",0.62,State forces (Cameroon)
llama3.2:3b,CAO14817,S,E,0.95,"[0.01, 0.0, 1.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO9449,B,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO11010,B,B,0.9,"[0.23, 0.19, 0.15, 0.12, 0.11, 0.2]",0.63,State forces (Cameroon)
llama3.2:3b,CAO6151,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO10158,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO8682,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.6,State forces (Cameroon)
llama3.2:3b,CAO3188,V,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.6,State forces (Cameroon)
llama3.2:3b,CAO4599,B,B,0.9,"[0.15, 0.65, 0.05, 0.0, 0.0, 0.25]",0.64,State forces (Cameroon)
llama3.2:3b,CAO10670,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO6951,S,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO4318,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.62,State forces (Cameroon)
llama3.2:3b,CAO4163,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO15437,S,E,0.8,"[0.23, 0.0, 0.41, 0.15, 0.21, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5486,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO13670,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO3762,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.55,State forces (Cameroon)
llama3.2:3b,CAO12863,V,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO7439,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.999, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9885,B,B,0.8,"[0.15, 0.65, 0.05, 0.0, 0.0, 0.25]",0.63,State forces (Cameroon)
llama3.2:3b,CAO11523,B,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO14073,B,B,0.8,"[0.24, 0.39, 0.0, 0.0, 0.37]",0.62,State forces (Cameroon)
llama3.2:3b,CAO3489,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.65,State forces (Cameroon)
llama3.2:3b,CAO7435,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO13957,B,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO3199,B,B,0.9,"[0.23, 0.21, 0.31, 0.05, 0.0, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO12520,B,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO10990,B,B,0.95,"[0.24, 0.32, 0.15, 0.07, 0.02]",0.58,State forces (Cameroon)
llama3.2:3b,CAO13198,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.54,State forces (Cameroon)
llama3.2:3b,CAO12747,S,E,0.95,"[0.01, 0.0, 0.99, 0.0, 0.0, 0.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO6066,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.58,State forces (Cameroon)
llama3.2:3b,CAO11500,B,2,0.8,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.2]",0.62,State forces (Cameroon)
llama3.2:3b,CAO4315,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO11906,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO15739,B,B,0.9,"[0.25, 0.2, 0.05, 0.0, 0.3, 0.2]",0.63,State forces (Cameroon)
llama3.2:3b,CAO2996,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.53,State forces (Cameroon)
llama3.2:3b,CAO3744,B,B,0.9,"[0.15, 0.65, 0.05, 0.0, 0.0, 0.25]",0.64,State forces (Cameroon)
llama3.2:3b,CAO10042,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO3060,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO13564,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12040,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.64,State forces (Cameroon)
llama3.2:3b,CAO3900,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.56,State forces (Cameroon)
llama3.2:3b,CAO11184,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO6903,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.57,State forces (Cameroon)
llama3.2:3b,CAO5294,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO5288,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO10404,B,B,0.95,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.64,State forces (Cameroon)
llama3.2:3b,CAO14345,B,B,0.9,"[0.85, 0.12, 0.02, 0.01, 0.0]",0.62,State forces (Cameroon)
llama3.2:3b,CAO14724,B,2,0.8,"[0.23, 0.21, 0.19, 0.04, 0.03, 0.29]",0.63,State forces (Cameroon)
llama3.2:3b,CAO9889,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.63,State forces (Cameroon)
llama3.2:3b,CAO15893,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.64,State forces (Cameroon)
llama3.2:3b,CAO2838,V,B,0.8,"[0.15, 0.2, 0.3, 0.05, 0.1, 0.0]",0.62,State forces (Cameroon)
llama3.2:3b,CAO10647,S,E,0.95,"[0.01, 0.0, 1.0, 0.0, 0.0, 0.99]",0.67,State forces (Cameroon)
llama3.2:3b,CAO15524,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02]",0.62,State forces (Cameroon)
llama3.2:3b,CAO15038,S,R,0.8,"[0.01, 0.0, 0.0, 0.95, 0.03, 0.01]",0.62,State forces (Cameroon)
llama3.2:3b,CAO6575,B,B,0.9,"[0.23, 0.21, 0.19, 0.12, 0.05, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO3869,B,B,0.9,"[0.15, 0.65, 0.05, 0.0, 0.0, 0.25]",0.63,State forces (Cameroon)
llama3.2:3b,CAO9182,S,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.67,State forces (Cameroon)
llama3.2:3b,CAO6135,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.65,State forces (Cameroon)
llama3.2:3b,CAO4556,B,V,0.9,"[0.05, 0.01, 0.0, 0.0, 0.0, 0.94]",0.67,State forces (Cameroon)
llama3.2:3b,CAO5094,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.61,State forces (Cameroon)
llama3.2:3b,CAO9618,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO8931,B,B,0.8,"[0.24, 0.31, 0.0, 0.01, 0.44]",0.61,State forces (Cameroon)
llama3.2:3b,CAO10519,B,B,0.8,"[0.24, 0.21, 0.0, 0.01, 0.54, 0.1]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5627,B,B,0.8,"[0.24, 0.65, 0.11]",0.58,State forces (Cameroon)
llama3.2:3b,CAO10925,B,2,0.8,"[0.23, 0.01, 0.0, 0.0, 0.75, 0.01]",0.63,State forces (Cameroon)
llama3.2:3b,CAO10441,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9664,B,B,0.9,"[0.23, 0.21, 0.15, 0.05, 0.1, 0.25]",0.65,State forces (Cameroon)
llama3.2:3b,CAO2944,B,B,0.9,"[0.15, 0.65, 0.05, 0.0, 0.0, 0.25]",0.63,State forces (Cameroon)
llama3.2:3b,CAO6334,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.3]",0.64,State forces (Cameroon)
llama3.2:3b,CAO13743,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.61,State forces (Cameroon)
llama3.2:3b,CAO12168,S,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO3644,B,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.59,State forces (Cameroon)
llama3.2:3b,CAO4713,B,B,0.9,"[0.15, 0.2, 0.3, 0.05, 0.1, 0.2]",0.61,State forces (Cameroon)
llama3.2:3b,CAO11363,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO13960,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.67,State forces (Cameroon)
llama3.2:3b,CAO9991,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO14655,B,B,0.9,"[0.23, 0.21, 0.01, 0.0, 0.55, 0.2]",0.64,State forces (Cameroon)
llama3.2:3b,CAO10353,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02]",0.57,State forces (Cameroon)
llama3.2:3b,CAO4583,B,B,0.8,"[0.24, 0.31, 0.0, 0.0, 0.45]",0.6,State forces (Cameroon)
llama3.2:3b,CAO3332,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO10605,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.57,State forces (Cameroon)
llama3.2:3b,CAO11761,B,B,0.9,"[0.05, 0.8, 0.15]",0.56,State forces (Cameroon)
llama3.2:3b,CAO10653,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO15256,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO12847,B,B,0.95,"[0.85, 0.12, 0.02, 0.01, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO13082,B,B,0.9,"[0.25, 0.3, 0.2, 0.05, 0.1, 0.1]",0.61,State forces (Cameroon)
llama3.2:3b,CAO14477,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO14476,B,2,0.9,"[0.05, 0.8, 0.0, 0.0, 0.1, 0.05]",0.62,State forces (Cameroon)
llama3.2:3b,CAO13569,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.56,State forces (Cameroon)
llama3.2:3b,CAO15910,S,R,0.3,"[0.23, 0.12, 0.01, 0.44, 0.2]",0.59,State forces (Cameroon)
llama3.2:3b,CAO10262,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO3983,B,B,0.9,"[0.85, 0.12, 0.02, 0.01, 0.0]",0.61,State forces (Cameroon)
llama3.2:3b,CAO10901,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.65,State forces (Cameroon)
llama3.2:3b,CAO13665,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.66,State forces (Cameroon)
llama3.2:3b,CAO8959,B,S,0.8,"[0.15, 0.2, 0.3, 0.05, 0.1, 0.0]",0.57,State forces (Cameroon)
llama3.2:3b,CAO15887,B,B,0.9,"[0.23, 0.31, 0.21, 0.03, 0.02, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO14173,V,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.61,State forces (Cameroon)
llama3.2:3b,CAO4274,B,B,0.9,"[0.23, 0.21, 0.15, 0.05, 0.1, 0.25]",0.64,State forces (Cameroon)
llama3.2:3b,CAO13274,V,2,0.8,"[0.05, 0.15, 0.2, 0.0, 0.1, 0.1]",0.64,State forces (Cameroon)
llama3.2:3b,CAO7206,B,B,0.9,"[0.25, 0.2, 0.3, 0.05, 0.0, 0.2]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9857,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.62,State forces (Cameroon)
llama3.2:3b,CAO10687,B,B,0.8,"[0.23, 0.21, 0.12, 0.02, 0.0, 0.22]",0.67,State forces (Cameroon)
llama3.2:3b,CAO14950,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5987,E,E,0.9,"[0.05, 0.01, 0.95, 0.0, 0.0, 0.55]",0.61,State forces (Cameroon)
llama3.2:3b,CAO7608,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.62,State forces (Cameroon)
llama3.2:3b,CAO12605,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO4183,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO14470,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO9693,V,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.65,State forces (Cameroon)
llama3.2:3b,CAO3845,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12706,S,R,0.8,"[0.21, 0.0, 0.0, 0.79, 0.0, 0.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO4351,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.59,State forces (Cameroon)
llama3.2:3b,CAO11075,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.66,State forces (Cameroon)
llama3.2:3b,CAO9923,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.62,State forces (Cameroon)
