model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm
mistral:7b,CAO5331,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO2805,B,S,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO11236,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO5024,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO2836,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO9494,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.61,State forces (Cameroon)
mistral:7b,CAO11562,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO9455,B,V,0.9,"[0.05, 0.03, 0.02, 0.01, 0.01, 0.9]",0.58,State forces (Cameroon)
mistral:7b,CAO3692,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO9058,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO12485,S,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO6846,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO6065,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO3437,B,S,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.61,State forces (Cameroon)
mistral:7b,CAO4928,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.59,State forces (Cameroon)
mistral:7b,CAO2787,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO15914,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.58,State forces (Cameroon)
mistral:7b,CAO5388,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO11439,S,V,0.65,"[0.1, 0.2, 0.3, 0.05, 0.05, 0.2]",0.58,State forces (Cameroon)
mistral:7b,CAO4705,S,R,0.75,"[0.1, 0.05, 0.02, 0.02, 0.03, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO6279,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO9612,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.58,State forces (Cameroon)
mistral:7b,CAO10869,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.59,State forces (Cameroon)
mistral:7b,CAO9108,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.08, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO5789,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.08, 0.75]",0.58,State forces (Cameroon)
mistral:7b,CAO4215,S,E,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.58,State forces (Cameroon)
mistral:7b,CAO4974,V,S,0.75,"[0.08, 0.06, 0.1, 0.02, 0.03, 0.71]",0.6,State forces (Cameroon)
mistral:7b,CAO2851,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO15726,S,S,0.75,"[0.1, 0.05, 0.02, 0.03, 0.04, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO12625,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO9263,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO7171,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO11086,B,B,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO14932,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.58,State forces (Cameroon)
mistral:7b,CAO15184,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO4361,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO11220,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO12645,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO12161,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO9183,B,V,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO8968,B,V,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO3443,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO11695,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.58,State forces (Cameroon)
mistral:7b,CAO13570,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.56,State forces (Cameroon)
mistral:7b,CAO10030,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.6,State forces (Cameroon)
mistral:7b,CAO11542,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.57,State forces (Cameroon)
mistral:7b,CAO11235,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.58,State forces (Cameroon)
mistral:7b,CAO7255,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO5523,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO8495,B,S,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO3893,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.57,State forces (Cameroon)
mistral:7b,CAO13559,B,B,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO12457,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.57,State forces (Cameroon)
mistral:7b,CAO4049,B,S,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO10410,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO6524,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO11012,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO2818,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.6,State forces (Cameroon)
mistral:7b,CAO9894,V,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO10838,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO5779,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO10055,B,B,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO5023,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.6,State forces (Cameroon)
mistral:7b,CAO9051,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO10551,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO10495,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.08, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO15431,V,V,0.85,"[0.06, 0.03, 0.02, 0.01, 0.04, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO3625,S,E,0.98,"[0.02, 0.0, 0.98, 0.0, 0.0, 0.0]",0.58,State forces (Cameroon)
mistral:7b,CAO6136,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO8950,B,V,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO11978,B,S,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO5200,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO12769,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO10147,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.04, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO2867,S,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO3606,S,E,0.95,"[0.02, 0.01, 0.95, 0.0, 0.0, 0.02]",0.59,State forces (Cameroon)
mistral:7b,CAO10612,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO10810,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO10533,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO8493,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.6,State forces (Cameroon)
mistral:7b,CAO10213,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO6306,E,S,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO10720,S,R,0.95,"[0.02, 0.01, 0.01, 0.03, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO14300,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO12388,B,V,0.85,"[0.06, 0.04, 0.1, 0.02, 0.03, 0.74]",0.6,State forces (Cameroon)
mistral:7b,CAO16081,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO12125,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO3389,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO10177,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO12785,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO15606,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO8945,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.58,State forces (Cameroon)
mistral:7b,CAO3542,S,R,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.08]",0.6,State forces (Cameroon)
mistral:7b,CAO4666,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO11507,B,B,0.95,"[0.02, 0.01, 0.03, 0.01, 0.0, 0.92]",0.6,State forces (Cameroon)
mistral:7b,CAO5576,S,R,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO9815,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO7073,V,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO12471,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO10323,V,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.04, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO12405,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO12160,B,V,0.85,"[0.06, 0.04, 0.1, 0.0, 0.0, 0.8]",0.6,State forces (Cameroon)
mistral:7b,CAO10968,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.08, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO5225,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.58,State forces (Cameroon)
mistral:7b,CAO3447,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO12335,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO13819,V,V,0.85,"[0.06, 0.04, 0.1, 0.02, 0.03, 0.74]",0.6,State forces (Cameroon)
mistral:7b,CAO11521,V,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO5049,B,B,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO14464,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO8053,B,S,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.57,State forces (Cameroon)
mistral:7b,CAO13590,S,E,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.6,State forces (Cameroon)
mistral:7b,CAO6380,V,R,0.85,"[0.05, 0.02, 0.01, 0.03, 0.04, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO9951,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO14596,S,E,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.6,State forces (Cameroon)
mistral:7b,CAO2871,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO12718,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO15432,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO10435,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO2848,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO3886,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.59,State forces (Cameroon)
mistral:7b,CAO12077,B,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO4943,B,B,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO7875,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.58,State forces (Cameroon)
mistral:7b,CAO9209,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO13609,S,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO12293,B,V,0.85,"[0.06, 0.04, 0.1, 0.0, 0.0, 0.8]",0.59,State forces (Cameroon)
mistral:7b,CAO2898,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO6268,V,V,0.75,"[0.12, 0.06, 0.03, 0.01, 0.04, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO10200,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO15186,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO10130,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO2868,V,V,0.95,"[0.02, 0.01, 0.01, 0.0, 0.0, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO14658,V,V,0.95,"[0.02, 0.01, 0.0, 0.0, 0.0, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO14468,V,V,0.85,"[0.06, 0.03, 0.02, 0.01, 0.01, 0.85]",0.58,State forces (Cameroon)
mistral:7b,CAO3255,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO11252,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.85]",0.58,State forces (Cameroon)
mistral:7b,CAO9513,V,V,0.75,"[0.12, 0.08, 0.1, 0.03, 0.05, 0.62]",0.58,State forces (Cameroon)
mistral:7b,CAO6349,S,E,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.58,State forces (Cameroon)
mistral:7b,CAO10508,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.59,State forces (Cameroon)
mistral:7b,CAO10656,S,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO13962,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO4285,S,E,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.56,State forces (Cameroon)
mistral:7b,CAO6842,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO5428,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO4205,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO4309,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.6,State forces (Cameroon)
mistral:7b,CAO9737,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO15907,S,S,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO3498,V,V,0.9,"[0.05, 0.03, 0.02, 0.01, 0.01, 0.9]",0.58,State forces (Cameroon)
mistral:7b,CAO5158,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO3083,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO4323,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO10918,V,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO11059,S,V,0.65,"[0.12, 0.08, 0.1, 0.03, 0.05, 0.65]",0.6,State forces (Cameroon)
mistral:7b,CAO5016,B,B,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO13663,B,B,0.95,"[0.02, 0.01, 0.03, 0.01, 0.0, 0.92]",0.59,State forces (Cameroon)
mistral:7b,CAO9836,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO8491,B,V,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO14665,S,O,0.5,"[0.2, 0.1, 0.1, 0.1, 0.1, 0.2]",0.54,State forces (Cameroon)
mistral:7b,CAO10304,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.57,State forces (Cameroon)
mistral:7b,CAO10245,B,B,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.56,State forces (Cameroon)
mistral:7b,CAO15344,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO10401,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO15736,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO9180,V,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.94]",0.59,State forces (Cameroon)
mistral:7b,CAO11987,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.04, 0.85]",0.58,State forces (Cameroon)
mistral:7b,CAO3383,S,V,0.9,"[0.05, 0.02, 0.01, 0.03, 0.01, 0.9]",0.58,State forces (Cameroon)
mistral:7b,CAO9507,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO15037,S,V,0.85,"[0.06, 0.04, 0.02, 0.01, 0.01, 0.85]",0.6,State forces (Cameroon)
mistral:7b,CAO13380,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO3887,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.58,State forces (Cameroon)
mistral:7b,CAO8543,S,E,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO2881,V,V,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO15899,S,S,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO2859,S,R,0.65,"[0.1, 0.05, 0.02, 0.03, 0.15, 0.65]",0.59,State forces (Cameroon)
mistral:7b,CAO9827,V,V,0.75,"[0.12, 0.06, 0.08, 0.03, 0.04, 0.68]",0.59,State forces (Cameroon)
mistral:7b,CAO10753,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.05, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO13210,B,S,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO11520,S,B,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO11941,B,B,0.95,"[0.02, 0.03, 0.01, 0.0, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO15611,S,S,0.75,"[0.1, 0.05, 0.02, 0.03, 0.04, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO14854,S,B,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.85]",0.58,State forces (Cameroon)
mistral:7b,CAO4149,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO10364,B,B,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.57,State forces (Cameroon)
mistral:7b,CAO10306,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.57,State forces (Cameroon)
mistral:7b,CAO3191,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO15098,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO7878,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.58,State forces (Cameroon)
mistral:7b,CAO13568,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO3818,V,V,0.85,"[0.06, 0.04, 0.02, 0.01, 0.01, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO6743,V,R,0.95,"[0.02, 0.01, 0.01, 0.03, 0.01, 0.92]",0.59,State forces (Cameroon)
mistral:7b,CAO15254,S,S,0.75,"[0.1, 0.05, 0.02, 0.02, 0.03, 0.75]",0.59,State forces (Cameroon)
mistral:7b,CAO10199,V,V,0.95,"[0.02, 0.01, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO7623,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO3252,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.01, 0.95]",0.59,State forces (Cameroon)
mistral:7b,CAO11896,B,B,0.95,"[0.02, 0.03, 0.01, 0.01, 0.0, 0.95]",0.6,State forces (Cameroon)
mistral:7b,CAO7142,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.59,State forces (Cameroon)
mistral:7b,CAO11983,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.85]",0.6,State forces (Cameroon)
mistral:7b,CAO5541,B,B,0.98,"[0.02, 0.0, 0.0, 0.0, 0.0, 0.98]",0.6,State forces (Cameroon)
mistral:7b,CAO11083,V,V,0.75,"[0.12, 0.06, 0.03, 0.01, 0.04, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO15247,S,R,0.75,"[0.1, 0.05, 0.02, 0.03, 0.08, 0.75]",0.6,State forces (Cameroon)
mistral:7b,CAO7409,S,R,0.85,"[0.05, 0.03, 0.02, 0.01, 0.04, 0.85]",0.59,State forces (Cameroon)
mistral:7b,CAO10619,B,R,0.95,"[0.02, 0.01, 0.01, 0.03, 0.01, 0.92]",0.61,State forces (Cameroon)
mistral:7b,CAO12468,S,V,0.75,"[0.12, 0.08, 0.1, 0.03, 0.05, 0.62]",0.59,State forces (Cameroon)
