model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm
mistral:7b,CAO5011,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.77,State forces (Cameroon)
mistral:7b,CAO14082,S,V,0.85,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.9,State forces (Cameroon)
mistral:7b,CAO4199,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.86,State forces (Cameroon)
mistral:7b,CAO9650,B,B,0.95,"[0.05, 0.05, 0.2, 0.1, 0.1, 0.4]",0.77,State forces (Cameroon)
mistral:7b,CAO11301,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.76,State forces (Cameroon)
mistral:7b,CAO3378,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.85,State forces (Cameroon)
mistral:7b,CAO5381,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.0, 0.45]",0.83,State forces (Cameroon)
mistral:7b,CAO8143,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.84,State forces (Cameroon)
mistral:7b,CAO3794,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.78,State forces (Cameroon)
mistral:7b,CAO10666,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.91,State forces (Cameroon)
mistral:7b,CAO6796,V,V,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.65]",0.83,State forces (Cameroon)
mistral:7b,CAO7010,S,S,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.88,State forces (Cameroon)
mistral:7b,CAO12730,S,R,0.85,"[0.1, 0.15, 0.2, 0.3, 0.15, 0.15]",1.03,State forces (Cameroon)
mistral:7b,CAO4272,S,R,0.85,"[0.1, 0.05, 0.15, 0.2, 0.1, 0.3]",0.87,State forces (Cameroon)
mistral:7b,CAO7337,S,V,0.95,"[0.1, 0.05, 0.3, 0.1, 0.2, 0.25]",0.74,State forces (Cameroon)
mistral:7b,CAO9414,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.79,State forces (Cameroon)
mistral:7b,CAO4020,B,B,0.95,"[0.05, 0.05, 0.15, 0.2, 0.1, 0.45]",0.76,State forces (Cameroon)
mistral:7b,CAO7437,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.74,State forces (Cameroon)
mistral:7b,CAO14078,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.88,State forces (Cameroon)
mistral:7b,CAO9311,V,V,0.95,"[0.05, 0.02, 0.1, 0.15, 0.18, 0.4]",0.84,State forces (Cameroon)
mistral:7b,CAO6723,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.89,State forces (Cameroon)
mistral:7b,CAO3013,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.89,State forces (Cameroon)
mistral:7b,CAO4242,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.87,State forces (Cameroon)
mistral:7b,CAO6300,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.79,State forces (Cameroon)
mistral:7b,CAO13978,S,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.8,State forces (Cameroon)
mistral:7b,CAO3207,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.85,State forces (Cameroon)
mistral:7b,CAO12027,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.94,State forces (Cameroon)
mistral:7b,CAO11049,S,B,0.85,"[0.1, 0.15, 0.2, 0.25, 0.15, 0.15]",0.7,State forces (Cameroon)
mistral:7b,CAO11117,B,V,0.95,"[0.1, 0.05, 0.3, 0.2, 0.15, 0.2]",0.89,State forces (Cameroon)
mistral:7b,CAO14749,S,B,0.85,"[0.1, 0.05, 0.1, 0.2, 0.1, 0.35]",0.98,State forces (Cameroon)
mistral:7b,CAO12018,S,B,0.85,"[0.1, 0.05, 0.15, 0.05, 0.05, 0.6]",0.88,State forces (Cameroon)
mistral:7b,CAO13561,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.78,State forces (Cameroon)
mistral:7b,CAO3384,B,B,0.95,"[0.1, 0.35, 0.2, 0.1, 0.05, 0.2]",0.69,State forces (Cameroon)
mistral:7b,CAO10261,S,R,0.75,"[0.1, 0.15, 0.2, 0.25, 0.15, 0.15]",0.92,State forces (Cameroon)
mistral:7b,CAO6992,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.77,State forces (Cameroon)
mistral:7b,CAO10662,S,S,0.85,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.94,State forces (Cameroon)
mistral:7b,CAO3276,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.76,State forces (Cameroon)
mistral:7b,CAO13173,V,V,0.95,"[0.05, 0.1, 0.15, 0.2, 0.3, 0.2]",0.84,State forces (Cameroon)
mistral:7b,CAO15047,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.87,State forces (Cameroon)
mistral:7b,CAO5078,V,V,0.95,"[0.05, 0.01, 0.1, 0.02, 0.01, 0.76]",0.83,State forces (Cameroon)
mistral:7b,CAO3045,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.74,State forces (Cameroon)
mistral:7b,CAO9797,B,B,0.95,"[0.1, 0.05, 0.3, 0.2, 0.15, 0.2]",0.83,State forces (Cameroon)
mistral:7b,CAO10215,S,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.9,State forces (Cameroon)
mistral:7b,CAO11080,V,V,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.79,State forces (Cameroon)
mistral:7b,CAO7189,V,V,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.8,State forces (Cameroon)
mistral:7b,CAO5461,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.92,State forces (Cameroon)
mistral:7b,CAO10997,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.79,State forces (Cameroon)
mistral:7b,CAO9799,B,B,0.95,"[0.05, 0.05, 0.15, 0.1, 0.1, 0.55]",0.81,State forces (Cameroon)
mistral:7b,CAO10162,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.92,State forces (Cameroon)
mistral:7b,CAO12170,S,P,0.85,"[0.1, 0.05, 0.15, 0.2, 0.1, 0.3]",0.88,State forces (Cameroon)
mistral:7b,CAO12679,S,V,0.95,"[0.05, 0.05, 0.1, 0.15, 0.2, 0.45]",0.82,State forces (Cameroon)
mistral:7b,CAO12517,B,S,0.85,"[0.1, 0.12, 0.2, 0.15, 0.15, 0.28]",0.96,State forces (Cameroon)
mistral:7b,CAO6033,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.83,State forces (Cameroon)
mistral:7b,CAO10301,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.78,State forces (Cameroon)
mistral:7b,CAO12036,S,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.8,State forces (Cameroon)
mistral:7b,CAO9635,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.76,State forces (Cameroon)
mistral:7b,CAO5127,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.76,State forces (Cameroon)
mistral:7b,CAO13573,S,V,0.85,"[0.1, 0.05, 0.15, 0.05, 0.05, 0.6]",0.86,State forces (Cameroon)
mistral:7b,CAO11217,B,B,0.95,"[0.05, 0.05, 0.15, 0.2, 0.2, 0.35]",0.79,State forces (Cameroon)
mistral:7b,CAO14463,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.87,State forces (Cameroon)
mistral:7b,CAO12379,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.1, 0.45]",0.9,State forces (Cameroon)
mistral:7b,CAO13864,V,V,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.65]",0.89,State forces (Cameroon)
mistral:7b,CAO6011,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.89,State forces (Cameroon)
mistral:7b,CAO2941,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.76,State forces (Cameroon)
mistral:7b,CAO6111,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.87,State forces (Cameroon)
mistral:7b,CAO6608,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.84,State forces (Cameroon)
mistral:7b,CAO4955,B,B,0.95,"[0.1, 0.35, 0.2, 0.1, 0.05, 0.2]",0.68,State forces (Cameroon)
mistral:7b,CAO5718,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.76,State forces (Cameroon)
mistral:7b,CAO9865,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.2, 0.25]",0.81,State forces (Cameroon)
mistral:7b,CAO5549,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.8,State forces (Cameroon)
mistral:7b,CAO12811,S,V,0.85,"[0.1, 0.05, 0.15, 0.05, 0.05, 0.6]",0.9,State forces (Cameroon)
mistral:7b,CAO4891,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.81,State forces (Cameroon)
mistral:7b,CAO13298,S,V,0.85,"[0.1, 0.05, 0.15, 0.05, 0.05, 0.6]",0.78,State forces (Cameroon)
mistral:7b,CAO11468,S,S,0.95,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.45]",0.98,State forces (Cameroon)
mistral:7b,CAO5467,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.89,State forces (Cameroon)
mistral:7b,CAO11934,S,U,0.1,"[0.1, 0.15, 0.15, 0.15, 0.15, 0.3]",0.79,State forces (Cameroon)
mistral:7b,CAO15366,B,B,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.93,State forces (Cameroon)
mistral:7b,CAO6152,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.8,State forces (Cameroon)
mistral:7b,CAO4717,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.9,State forces (Cameroon)
mistral:7b,CAO12490,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.84,State forces (Cameroon)
mistral:7b,CAO4983,B,B,0.95,"[0.1, 0.35, 0.2, 0.1, 0.05, 0.2]",0.69,State forces (Cameroon)
mistral:7b,CAO13920,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.94,State forces (Cameroon)
mistral:7b,CAO11454,S,V,0.65,"[0.1, 0.25, 0.3, 0.1, 0.1, 0.05]",0.78,State forces (Cameroon)
mistral:7b,CAO7106,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.77,State forces (Cameroon)
mistral:7b,CAO7219,S,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.97,State forces (Cameroon)
mistral:7b,CAO9505,B,B,0.95,"[0.1, 0.3, 0.25, 0.1, 0.1, 0.15]",0.74,State forces (Cameroon)
mistral:7b,CAO9743,S,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.82,State forces (Cameroon)
mistral:7b,CAO11092,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.81,State forces (Cameroon)
mistral:7b,CAO14812,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.93,State forces (Cameroon)
mistral:7b,CAO12282,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.78,State forces (Cameroon)
mistral:7b,CAO4561,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.83,State forces (Cameroon)
mistral:7b,CAO14064,B,B,0.95,"[0.1, 0.2, 0.15, 0.1, 0.15, 0.2]",0.95,State forces (Cameroon)
mistral:7b,CAO14114,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.87,State forces (Cameroon)
mistral:7b,CAO14541,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.84,State forces (Cameroon)
mistral:7b,CAO3495,V,V,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.65]",0.8,State forces (Cameroon)
mistral:7b,CAO5487,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.76,State forces (Cameroon)
mistral:7b,CAO4716,B,B,0.95,"[0.1, 0.35, 0.2, 0.1, 0.05, 0.2]",0.68,State forces (Cameroon)
mistral:7b,CAO12795,E,R,0.85,"[0.1, 0.05, 0.1, 0.02, 0.0, 0.73]",0.85,State forces (Cameroon)
mistral:7b,CAO12190,S,S,0.75,"[0.1, 0.15, 0.2, 0.15, 0.1, 0.1]",0.87,State forces (Cameroon)
mistral:7b,CAO3901,S,V,0.95,"[0.05, 0.01, 0.15, 0.2, 0.1, 0.49]",0.83,State forces (Cameroon)
mistral:7b,CAO5124,B,B,0.95,"[0.1, 0.35, 0.2, 0.1, 0.05, 0.2]",0.69,State forces (Cameroon)
mistral:7b,CAO7964,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.8,State forces (Cameroon)
mistral:7b,CAO3573,B,B,0.95,"[0.05, 0.05, 0.15, 0.1, 0.1, 0.55]",0.78,State forces (Cameroon)
mistral:7b,CAO15348,V,V,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.65]",0.84,State forces (Cameroon)
mistral:7b,CAO11766,V,V,0.95,"[0.05, 0.05, 0.15, 0.2, 0.2, 0.35]",0.83,State forces (Cameroon)
mistral:7b,CAO15058,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.9,State forces (Cameroon)
mistral:7b,CAO6350,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.78,State forces (Cameroon)
mistral:7b,CAO13740,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.79,State forces (Cameroon)
mistral:7b,CAO7087,S,E,0.95,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.1]",0.8,State forces (Cameroon)
mistral:7b,CAO4036,S,S,0.85,"[0.1, 0.05, 0.85, 0.0, 0.0, 0.0]",0.75,State forces (Cameroon)
mistral:7b,CAO6843,B,B,0.95,"[0.1, 0.35, 0.2, 0.1, 0.1, 0.15]",0.72,State forces (Cameroon)
mistral:7b,CAO13818,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.85,State forces (Cameroon)
mistral:7b,CAO11652,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.81,State forces (Cameroon)
mistral:7b,CAO12227,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.88,State forces (Cameroon)
mistral:7b,CAO4519,S,E,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",1.0,State forces (Cameroon)
mistral:7b,CAO12509,S,B,0.85,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.74,State forces (Cameroon)
mistral:7b,CAO11494,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.78,State forces (Cameroon)
mistral:7b,CAO10465,B,V,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.97,State forces (Cameroon)
mistral:7b,CAO3212,B,B,0.95,"[0.1, 0.35, 0.2, 0.1, 0.05, 0.2]",0.67,State forces (Cameroon)
mistral:7b,CAO10340,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.84,State forces (Cameroon)
mistral:7b,CAO11560,S,S,0.85,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.75,State forces (Cameroon)
mistral:7b,CAO10750,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.76,State forces (Cameroon)
mistral:7b,CAO8944,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.88,State forces (Cameroon)
mistral:7b,CAO15753,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.2]",0.81,State forces (Cameroon)
mistral:7b,CAO6454,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.81,State forces (Cameroon)
mistral:7b,CAO5584,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.8,State forces (Cameroon)
mistral:7b,CAO8955,B,V,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.89,State forces (Cameroon)
mistral:7b,CAO12684,S,R,0.95,"[0.1, 0.05, 0.2, 0.3, 0.15, 0.2]",0.88,State forces (Cameroon)
mistral:7b,CAO13434,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.83,State forces (Cameroon)
mistral:7b,CAO12483,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.86,State forces (Cameroon)
mistral:7b,CAO11435,S,V,0.85,"[0.1, 0.05, 0.03, 0.02, 0.01, 0.79]",0.84,State forces (Cameroon)
mistral:7b,CAO8976,B,V,0.95,"[0.1, 0.05, 0.3, 0.2, 0.15, 0.2]",0.79,State forces (Cameroon)
mistral:7b,CAO14206,B,B,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.83,State forces (Cameroon)
mistral:7b,CAO9992,B,V,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.85,State forces (Cameroon)
mistral:7b,CAO9887,V,B,0.95,"[0.05, 0.05, 0.15, 0.2, 0.2, 0.35]",0.84,State forces (Cameroon)
mistral:7b,CAO9791,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.85,State forces (Cameroon)
mistral:7b,CAO7103,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.85,State forces (Cameroon)
mistral:7b,CAO3822,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.79,State forces (Cameroon)
mistral:7b,CAO13682,S,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.78,State forces (Cameroon)
mistral:7b,CAO8667,S,E,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.87,State forces (Cameroon)
mistral:7b,CAO6200,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.79,State forces (Cameroon)
mistral:7b,CAO2866,S,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.77,State forces (Cameroon)
mistral:7b,CAO10080,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.79,State forces (Cameroon)
mistral:7b,CAO10546,S,S,0.85,"[0.1, 0.12, 0.25, 0.15, 0.1, 0.18]",0.9,State forces (Cameroon)
mistral:7b,CAO9679,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.76,State forces (Cameroon)
mistral:7b,CAO6609,S,V,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.65]",0.91,State forces (Cameroon)
mistral:7b,CAO4166,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.78,State forces (Cameroon)
mistral:7b,CAO3435,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.78,State forces (Cameroon)
mistral:7b,CAO15728,S,V,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.65]",0.83,State forces (Cameroon)
mistral:7b,CAO11779,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.78,State forces (Cameroon)
mistral:7b,CAO4366,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.77,State forces (Cameroon)
mistral:7b,CAO4021,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.75,State forces (Cameroon)
mistral:7b,CAO14359,S,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.88,State forces (Cameroon)
mistral:7b,CAO15115,V,V,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.6]",0.9,State forces (Cameroon)
mistral:7b,CAO2847,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.78,State forces (Cameroon)
mistral:7b,CAO9703,V,V,0.95,"[0.1, 0.05, 0.2, 0.3, 0.15, 0.2]",0.85,State forces (Cameroon)
mistral:7b,CAO6430,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.77,State forces (Cameroon)
mistral:7b,CAO11352,B,B,0.95,"[0.1, 0.25, 0.2, 0.1, 0.1, 0.25]",0.73,State forces (Cameroon)
mistral:7b,CAO9404,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.89,State forces (Cameroon)
mistral:7b,CAO14196,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.77,State forces (Cameroon)
mistral:7b,CAO10897,S,V,0.95,"[0.1, 0.35, 0.2, 0.05, 0.1, 0.15]",0.78,State forces (Cameroon)
mistral:7b,CAO5929,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.9,State forces (Cameroon)
mistral:7b,CAO5589,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.89,State forces (Cameroon)
mistral:7b,CAO11138,B,B,0.95,"[0.1, 0.05, 0.3, 0.2, 0.15, 0.2]",0.88,State forces (Cameroon)
mistral:7b,CAO5585,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.92,State forces (Cameroon)
mistral:7b,CAO12475,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.84,State forces (Cameroon)
mistral:7b,CAO9823,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.89,State forces (Cameroon)
mistral:7b,CAO11982,B,S,0.85,"[0.1, 0.05, 0.1, 0.0, 0.0, 0.75]",0.79,State forces (Cameroon)
mistral:7b,CAO14704,S,B,0.85,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.75,State forces (Cameroon)
mistral:7b,CAO12261,B,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.95,State forces (Cameroon)
mistral:7b,CAO15895,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.82,State forces (Cameroon)
mistral:7b,CAO12892,S,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.97,State forces (Cameroon)
mistral:7b,CAO6569,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.83,State forces (Cameroon)
mistral:7b,CAO3589,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.79,State forces (Cameroon)
mistral:7b,CAO11602,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.77,State forces (Cameroon)
mistral:7b,CAO14795,S,S,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.95,State forces (Cameroon)
mistral:7b,CAO3409,B,B,0.95,"[0.1, 0.85, 0.0, 0.0, 0.0, 0.05]",0.93,State forces (Cameroon)
mistral:7b,CAO5582,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.82,State forces (Cameroon)
mistral:7b,CAO4929,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.73,State forces (Cameroon)
mistral:7b,CAO5752,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.87,State forces (Cameroon)
mistral:7b,CAO12465,S,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.82,State forces (Cameroon)
mistral:7b,CAO14947,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.82,State forces (Cameroon)
mistral:7b,CAO9673,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.91,State forces (Cameroon)
mistral:7b,CAO11443,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.79,State forces (Cameroon)
mistral:7b,CAO12122,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.86,State forces (Cameroon)
mistral:7b,CAO8683,B,B,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.8,State forces (Cameroon)
mistral:7b,CAO8012,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.82,State forces (Cameroon)
mistral:7b,CAO4773,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.78,State forces (Cameroon)
mistral:7b,CAO7306,B,B,0.95,"[0.05, 0.02, 0.1, 0.03, 0.01, 0.79]",0.94,State forces (Cameroon)
mistral:7b,CAO5657,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.79,State forces (Cameroon)
mistral:7b,CAO5300,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.89,State forces (Cameroon)
mistral:7b,CAO4492,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.78,State forces (Cameroon)
mistral:7b,CAO7486,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.79,State forces (Cameroon)
mistral:7b,CAO4982,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.76,State forces (Cameroon)
mistral:7b,CAO14242,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.87,State forces (Cameroon)
mistral:7b,CAO12455,S,B,0.85,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.76,State forces (Cameroon)
mistral:7b,CAO5682,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.8,State forces (Cameroon)
mistral:7b,CAO5021,B,B,0.95,"[0.05, 0.05, 0.15, 0.4, 0.15, 0.2]",0.79,State forces (Cameroon)
olmo2:7b,CAO13652,V,V,0.9,"[0.2, 0.4, 0.3, 0.05, 0.1, 0.1]",3.55,State forces (Cameroon)
olmo2:7b,CAO5524,V,V,0.95,"[0.8, 0.1, 0.1, 0.05, 0.05, 0.05]",0.77,State forces (Cameroon)
olmo2:7b,CAO13860,V,V,0.95,"[0.2, 0.4, 0.15, 0.05, 0.1, 0.1]",0.83,State forces (Cameroon)
olmo2:7b,CAO11648,V,V,0.95,"[0.2, 0.4, 0.15, 0.05, 0.1, 0.0]",0.75,State forces (Cameroon)
olmo2:7b,CAO12246,B,B,0.95,"[0.25, 0.4, 0.15, 0.05, 0.05, 0.1]",0.77,State forces (Cameroon)
olmo2:7b,CAO5148,V,V,0.95,"[0.2, 0.4, 0.15, 0.05, 0.1, 0.0]",0.73,State forces (Cameroon)
olmo2:7b,CAO11975,V,V,0.85,"[0.2, 0.3, 0.25, 0.1, 0.05, 0.1]",0.74,State forces (Cameroon)
