model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm
gemma3:4b,CAO14297,V,V,0.8,"[0.05, 0.03, 0.02, 0.08, 0.04, 0.06]",1.06,State forces (Cameroon)
gemma3:4b,CAO11952,V,V,0.88,"[0.1, 0.05, 0.15, 0.3, 0.2, 0.2]",1.1,State forces (Cameroon)
gemma3:4b,CAO3731,V,V,0.8,"[0.1, 0.05, 0.03, 0.15, 0.15, 0.18]",1.06,State forces (Cameroon)
gemma3:4b,CAO9572,S,V,0.8,"[0.1, 0.05, 0.15, 0.1, 0.2, 0.2]",1.11,State forces (Cameroon)
gemma3:4b,CAO4209,V,V,0.85,"[0.05, 0.15, 0.08, 0.12, 0.1, 0.1]",1.1,State forces (Cameroon)
gemma3:4b,CAO4499,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.01, 0.0]",1.13,State forces (Cameroon)
gemma3:4b,CAO14368,S,E,0.97,"[0.01, 0.01, 0.97, 0.0, 0.01, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO3203,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.1,State forces (Cameroon)
gemma3:4b,CAO14676,S,V,0.85,"[0.05, 0.1, 0.15, 0.2, 0.3, 0.2]",1.07,State forces (Cameroon)
gemma3:4b,CAO7017,B,B,0.88,"[0.05, 0.88, 0.03, 0.02, 0.03, 0.03]",1.09,State forces (Cameroon)
gemma3:4b,CAO3620,B,V,0.75,"[0.1, 0.05, 0.03, 0.12, 0.15, 0.05]",1.08,State forces (Cameroon)
gemma3:4b,CAO12581,S,V,0.75,"[0.1, 0.05, 0.03, 0.12, 0.15, 0.05]",1.09,State forces (Cameroon)
gemma3:4b,CAO15043,S,V,0.75,"[0.1, 0.05, 0.03, 0.12, 0.15, 0.05]",1.09,State forces (Cameroon)
gemma3:4b,CAO9982,V,V,0.85,"[0.05, 0.1, 0.08, 0.12, 0.15, 0.1]",1.11,State forces (Cameroon)
gemma3:4b,CAO12647,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.06,State forces (Cameroon)
gemma3:4b,CAO4260,V,V,0.89,"[0.89, 0.03, 0.02, 0.01, 0.02, 0.04]",1.11,State forces (Cameroon)
gemma3:4b,CAO12472,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO9493,S,V,0.85,"[0.05, 0.1, 0.15, 0.2, 0.3, 0.2]",1.08,State forces (Cameroon)
gemma3:4b,CAO10782,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.07,State forces (Cameroon)
gemma3:4b,CAO10053,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.1,State forces (Cameroon)
gemma3:4b,CAO4995,V,V,0.85,"[0.05, 0.1, 0.08, 0.07, 0.05, 0.05]",1.08,State forces (Cameroon)
gemma3:4b,CAO14616,S,E,0.97,"[0.01, 0.01, 0.97, 0.0, 0.0, 0.01]",1.09,State forces (Cameroon)
gemma3:4b,CAO7869,B,B,0.88,"[0.05, 0.15, 0.1, 0.35, 0.15, 0.1]",1.09,State forces (Cameroon)
gemma3:4b,CAO14120,S,E,0.97,"[0.01, 0.01, 0.97, 0.0, 0.01, 0.01]",1.05,State forces (Cameroon)
gemma3:4b,CAO4808,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.02, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO5475,V,B,0.9,"[0.05, 0.9, 0.03, 0.01, 0.02, 0.01]",1.1,State forces (Cameroon)
gemma3:4b,CAO10830,B,V,0.89,"[0.89, 0.05, 0.02, 0.01, 0.02, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO5218,S,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",1.1,State forces (Cameroon)
gemma3:4b,CAO2993,V,V,0.85,"[0.1, 0.05, 0.03, 0.02, 0.05, 0.05]",1.08,State forces (Cameroon)
gemma3:4b,CAO14539,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.14,State forces (Cameroon)
gemma3:4b,CAO12522,S,V,0.75,"[0.05, 0.1, 0.08, 0.07, 0.05, 0.05]",1.11,State forces (Cameroon)
gemma3:4b,CAO3022,V,V,0.85,"[0.05, 0.1, 0.08, 0.03, 0.12, 0.85]",1.05,State forces (Cameroon)
gemma3:4b,CAO12848,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.11,State forces (Cameroon)
gemma3:4b,CAO12830,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.05,State forces (Cameroon)
gemma3:4b,CAO10812,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.01, 0.02]",1.08,State forces (Cameroon)
gemma3:4b,CAO5065,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO12197,S,V,0.85,"[0.05, 0.1, 0.08, 0.03, 0.12, 0.84]",1.1,State forces (Cameroon)
gemma3:4b,CAO10957,B,V,0.89,"[0.89, 0.03, 0.02, 0.01, 0.02, 0.04]",1.08,State forces (Cameroon)
gemma3:4b,CAO4461,B,B,0.93,"[0.03, 0.93, 0.02, 0.01, 0.01, 0.0]",1.13,State forces (Cameroon)
gemma3:4b,CAO2846,B,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.09,State forces (Cameroon)
gemma3:4b,CAO12459,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.1,State forces (Cameroon)
gemma3:4b,CAO12120,V,V,0.89,"[0.89, 0.03, 0.02, 0.01, 0.02, 0.03]",1.08,State forces (Cameroon)
gemma3:4b,CAO14356,S,R,0.85,"[0.05, 0.03, 0.02, 0.05, 0.85, 0.02]",1.07,State forces (Cameroon)
gemma3:4b,CAO11390,B,B,0.88,"[0.05, 0.03, 0.04, 0.07, 0.03, 0.01]",1.09,State forces (Cameroon)
gemma3:4b,CAO3374,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.02, 0.0]",1.13,State forces (Cameroon)
gemma3:4b,CAO5575,B,B,0.92,"[0.04, 0.92, 0.02, 0.01, 0.01, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO3379,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.02, 0.0]",1.1,State forces (Cameroon)
gemma3:4b,CAO4298,B,V,0.89,"[0.15, 0.18, 0.19, 0.25, 0.18, 0.05]",1.1,State forces (Cameroon)
gemma3:4b,CAO9366,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.05,State forces (Cameroon)
gemma3:4b,CAO9809,B,V,0.89,"[0.89, 0.05, 0.02, 0.01, 0.02, 0.01]",1.1,State forces (Cameroon)
gemma3:4b,CAO4944,S,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.08,State forces (Cameroon)
gemma3:4b,CAO12781,S,R,0.85,"[0.05, 0.03, 0.02, 0.04, 0.07, 0.71]",1.08,State forces (Cameroon)
gemma3:4b,CAO4151,S,S,0.8,"[0.05, 0.03, 0.04, 0.07, 0.03, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO11600,B,B,0.92,"[0.04, 0.92, 0.03, 0.02, 0.01, 0.0]",1.12,State forces (Cameroon)
gemma3:4b,CAO5230,B,V,0.85,"[0.05, 0.15, 0.08, 0.08, 0.08, 0.05]",1.05,State forces (Cameroon)
gemma3:4b,CAO5679,V,V,0.85,"[0.1, 0.05, 0.15, 0.3, 0.2, 0.2]",1.02,State forces (Cameroon)
gemma3:4b,CAO9426,S,S,0.8,"[0.05, 0.03, 0.04, 0.07, 0.03, 0.01]",1.09,State forces (Cameroon)
gemma3:4b,CAO12325,S,V,0.85,"[0.05, 0.1, 0.15, 0.2, 0.3, 0.2]",1.04,State forces (Cameroon)
gemma3:4b,CAO14598,B,B,0.9,"[0.05, 0.9, 0.03, 0.02, 0.02, 0.0]",1.11,State forces (Cameroon)
gemma3:4b,CAO6829,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.2, 0.2]",1.1,State forces (Cameroon)
gemma3:4b,CAO4139,V,V,0.85,"[0.05, 0.1, 0.08, 0.03, 0.12, 0.06]",1.07,State forces (Cameroon)
gemma3:4b,CAO9215,B,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.08,State forces (Cameroon)
gemma3:4b,CAO15044,B,V,0.89,"[0.89, 0.03, 0.02, 0.01, 0.02, 0.04]",1.04,State forces (Cameroon)
gemma3:4b,CAO3666,B,B,0.9,"[0.05, 0.9, 0.02, 0.01, 0.01, 0.01]",1.06,State forces (Cameroon)
gemma3:4b,CAO15246,S,V,0.85,"[0.05, 0.03, 0.02, 0.1, 0.08, 0.06]",1.08,State forces (Cameroon)
gemma3:4b,CAO13574,S,S,0.8,"[0.05, 0.03, 0.04, 0.07, 0.03, 0.01]",1.11,State forces (Cameroon)
gemma3:4b,CAO9341,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.01, 0.02]",1.1,State forces (Cameroon)
gemma3:4b,CAO9047,V,V,0.85,"[0.05, 0.1, 0.15, 0.2, 0.3, 0.2]",1.08,State forces (Cameroon)
gemma3:4b,CAO7134,B,B,0.88,"[0.05, 0.15, 0.1, 0.2, 0.25, 0.25]",1.12,State forces (Cameroon)
gemma3:4b,CAO5545,V,V,0.85,"[0.05, 0.1, 0.08, 0.03, 0.12, 0.66]",1.06,State forces (Cameroon)
gemma3:4b,CAO14070,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.05,State forces (Cameroon)
gemma3:4b,CAO7678,S,S,0.8,"[0.05, 0.03, 0.04, 0.07, 0.03, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO8522,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.11,State forces (Cameroon)
gemma3:4b,CAO3302,V,V,0.85,"[0.1, 0.05, 0.03, 0.02, 0.08, 0.02]",1.05,State forces (Cameroon)
gemma3:4b,CAO10124,B,B,0.92,"[0.04, 0.92, 0.03, 0.02, 0.01, 0.0]",1.12,State forces (Cameroon)
gemma3:4b,CAO6698,B,B,0.9,"[0.05, 0.9, 0.03, 0.02, 0.02, 0.0]",1.05,State forces (Cameroon)
gemma3:4b,CAO3752,V,V,0.85,"[0.05, 0.1, 0.15, 0.3, 0.2, 0.2]",1.08,State forces (Cameroon)
gemma3:4b,CAO9917,B,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.2, 0.2]",1.08,State forces (Cameroon)
gemma3:4b,CAO7777,S,S,0.8,"[0.05, 0.03, 0.04, 0.07, 0.03, 0.01]",1.1,State forces (Cameroon)
gemma3:4b,CAO11563,V,V,0.85,"[0.05, 0.1, 0.08, 0.12, 0.1, 0.05]",1.1,State forces (Cameroon)
gemma3:4b,CAO15906,S,V,0.8,"[0.1, 0.15, 0.1, 0.25, 0.2, 0.2]",1.11,State forces (Cameroon)
gemma3:4b,CAO12008,B,V,0.89,"[0.89, 0.05, 0.02, 0.01, 0.02, 0.01]",1.13,State forces (Cameroon)
gemma3:4b,CAO10466,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.02, 0.0]",1.07,State forces (Cameroon)
gemma3:4b,CAO12836,B,B,0.88,"[0.05, 0.15, 0.1, 0.12, 0.25, 0.13]",1.06,State forces (Cameroon)
gemma3:4b,CAO6887,V,V,0.85,"[0.1, 0.05, 0.03, 0.12, 0.08, 0.06]",1.07,State forces (Cameroon)
gemma3:4b,CAO12777,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.01, 0.02]",1.08,State forces (Cameroon)
gemma3:4b,CAO10421,B,B,0.88,"[0.05, 0.15, 0.1, 0.3, 0.2, 0.2]",1.07,State forces (Cameroon)
gemma3:4b,CAO11213,B,V,0.85,"[0.05, 0.1, 0.15, 0.2, 0.3, 0.2]",1.06,State forces (Cameroon)
gemma3:4b,CAO9860,S,V,0.8,"[0.1, 0.05, 0.03, 0.15, 0.15, 0.17]",1.06,State forces (Cameroon)
gemma3:4b,CAO9728,S,V,0.8,"[0.05, 0.1, 0.15, 0.2, 0.3, 0.2]",1.09,State forces (Cameroon)
gemma3:4b,CAO14593,S,V,0.75,"[0.1, 0.05, 0.15, 0.2, 0.3, 0.2]",1.08,State forces (Cameroon)
gemma3:4b,CAO12159,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.3, 0.2]",1.07,State forces (Cameroon)
gemma3:4b,CAO9881,V,V,0.85,"[0.1, 0.05, 0.15, 0.2, 0.3, 0.2]",1.05,State forces (Cameroon)
gemma3:4b,CAO9634,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.06,State forces (Cameroon)
gemma3:4b,CAO3903,V,V,0.85,"[0.1, 0.05, 0.03, 0.02, 0.05, 0.05]",1.05,State forces (Cameroon)
gemma3:4b,CAO14817,S,E,0.97,"[0.01, 0.01, 0.97, 0.0, 0.0, 0.01]",1.03,State forces (Cameroon)
gemma3:4b,CAO9449,B,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.08,State forces (Cameroon)
gemma3:4b,CAO11010,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.02,State forces (Cameroon)
gemma3:4b,CAO6151,B,V,0.85,"[0.05, 0.15, 0.1, 0.2, 0.3, 0.2]",1.07,State forces (Cameroon)
gemma3:4b,CAO10158,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.2, 0.2]",1.06,State forces (Cameroon)
gemma3:4b,CAO8682,B,B,0.9,"[0.05, 0.9, 0.03, 0.02, 0.02, 0.0]",1.02,State forces (Cameroon)
gemma3:4b,CAO3188,V,B,0.92,"[0.04, 0.92, 0.03, 0.01, 0.01, 0.01]",1.01,State forces (Cameroon)
gemma3:4b,CAO4599,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.02, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO10670,S,V,0.75,"[0.1, 0.05, 0.03, 0.12, 0.15, 0.15]",1.08,State forces (Cameroon)
gemma3:4b,CAO6951,S,V,0.8,"[0.05, 0.1, 0.15, 0.1, 0.2, 0.2]",1.06,State forces (Cameroon)
gemma3:4b,CAO4318,B,B,0.9,"[0.05, 0.9, 0.03, 0.01, 0.02, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO4163,V,V,0.85,"[0.1, 0.05, 0.03, 0.02, 0.05, 0.05]",1.09,State forces (Cameroon)
gemma3:4b,CAO15437,S,E,0.97,"[0.01, 0.01, 0.97, 0.0, 0.0, 0.01]",1.03,State forces (Cameroon)
gemma3:4b,CAO5486,V,V,0.85,"[0.1, 0.05, 0.15, 0.2, 0.3, 0.2]",1.06,State forces (Cameroon)
gemma3:4b,CAO13670,V,V,0.85,"[0.05, 0.1, 0.08, 0.03, 0.12, 0.66]",1.09,State forces (Cameroon)
gemma3:4b,CAO3762,V,V,0.8,"[0.1, 0.05, 0.03, 0.04, 0.02, 0.06]",1.08,State forces (Cameroon)
gemma3:4b,CAO12863,V,V,0.8,"[0.1, 0.15, 0.1, 0.2, 0.25, 0.2]",1.11,State forces (Cameroon)
gemma3:4b,CAO7439,V,V,0.85,"[0.1, 0.05, 0.1, 0.15, 0.3, 0.2]",1.03,State forces (Cameroon)
gemma3:4b,CAO9885,B,B,0.9,"[0.05, 0.9, 0.03, 0.01, 0.02, 0.01]",1.11,State forces (Cameroon)
gemma3:4b,CAO11523,B,V,0.85,"[0.05, 0.1, 0.15, 0.2, 0.3, 0.2]",1.13,State forces (Cameroon)
gemma3:4b,CAO14073,B,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.03,State forces (Cameroon)
gemma3:4b,CAO3489,B,B,0.92,"[0.05, 0.03, 0.02, 0.03, 0.03, 0.87]",1.12,State forces (Cameroon)
gemma3:4b,CAO7435,V,B,0.9,"[0.05, 0.9, 0.02, 0.01, 0.01, 0.01]",1.04,State forces (Cameroon)
gemma3:4b,CAO13957,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.01, 0.0]",1.05,State forces (Cameroon)
gemma3:4b,CAO3199,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.06,State forces (Cameroon)
gemma3:4b,CAO12520,B,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.12,State forces (Cameroon)
gemma3:4b,CAO10990,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.02, 0.0]",1.08,State forces (Cameroon)
gemma3:4b,CAO13198,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.2, 0.2]",1.07,State forces (Cameroon)
gemma3:4b,CAO12747,S,E,0.92,"[0.05, 0.02, 0.88, 0.01, 0.01, 0.01]",1.1,State forces (Cameroon)
gemma3:4b,CAO6066,V,V,0.85,"[0.05, 0.1, 0.08, 0.03, 0.12, 0.06]",1.08,State forces (Cameroon)
gemma3:4b,CAO11500,B,V,0.85,"[0.1, 0.05, 0.15, 0.2, 0.3, 0.2]",1.09,State forces (Cameroon)
gemma3:4b,CAO4315,V,V,0.85,"[0.05, 0.15, 0.08, 0.05, 0.12, 0.05]",1.09,State forces (Cameroon)
gemma3:4b,CAO11906,V,V,0.86,"[0.1, 0.05, 0.15, 0.3, 0.2, 0.2]",1.07,State forces (Cameroon)
gemma3:4b,CAO15739,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.02,State forces (Cameroon)
gemma3:4b,CAO2996,V,V,0.8,"[0.1, 0.15, 0.1, 0.25, 0.2, 0.2]",1.09,State forces (Cameroon)
gemma3:4b,CAO3744,B,B,0.92,"[0.04, 0.92, 0.03, 0.01, 0.01, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO10042,V,V,0.85,"[0.1, 0.05, 0.15, 0.3, 0.25, 0.15]",1.09,State forces (Cameroon)
gemma3:4b,CAO3060,V,V,0.8,"[0.1, 0.05, 0.03, 0.15, 0.15, 0.07]",1.1,State forces (Cameroon)
gemma3:4b,CAO13564,B,B,0.9,"[0.05, 0.9, 0.02, 0.01, 0.01, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO12040,B,V,0.85,"[0.1, 0.15, 0.18, 0.32, 0.15, 0.1]",1.08,State forces (Cameroon)
gemma3:4b,CAO3900,V,V,0.85,"[0.1, 0.05, 0.03, 0.12, 0.08, 0.03]",1.05,State forces (Cameroon)
gemma3:4b,CAO11184,V,V,0.85,"[0.05, 0.1, 0.08, 0.12, 0.1, 0.15]",1.03,State forces (Cameroon)
gemma3:4b,CAO6903,S,V,0.8,"[0.1, 0.05, 0.03, 0.15, 0.15, 0.12]",1.12,State forces (Cameroon)
gemma3:4b,CAO5294,V,V,0.8,"[0.1, 0.05, 0.03, 0.15, 0.15, 0.12]",1.05,State forces (Cameroon)
gemma3:4b,CAO5288,V,V,0.89,"[0.89, 0.03, 0.02, 0.01, 0.02, 0.04]",1.05,State forces (Cameroon)
gemma3:4b,CAO10404,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.02, 0.0]",1.1,State forces (Cameroon)
gemma3:4b,CAO14345,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO14724,B,B,0.9,"[0.05, 0.9, 0.03, 0.02, 0.02, 0.0]",1.06,State forces (Cameroon)
gemma3:4b,CAO9889,B,B,0.88,"[0.05, 0.15, 0.1, 0.3, 0.2, 0.2]",1.11,State forces (Cameroon)
gemma3:4b,CAO15893,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO2838,V,V,0.85,"[0.05, 0.1, 0.15, 0.18, 0.32, 0.15]",1.09,State forces (Cameroon)
gemma3:4b,CAO10647,S,E,0.97,"[0.01, 0.01, 0.97, 0.0, 0.0, 0.02]",1.06,State forces (Cameroon)
gemma3:4b,CAO15524,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.02, 0.01]",1.09,State forces (Cameroon)
gemma3:4b,CAO15038,S,V,0.75,"[0.05, 0.1, 0.08, 0.07, 0.05, 0.05]",1.1,State forces (Cameroon)
gemma3:4b,CAO6575,B,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.06,State forces (Cameroon)
gemma3:4b,CAO3869,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.04,State forces (Cameroon)
gemma3:4b,CAO9182,S,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.08,State forces (Cameroon)
gemma3:4b,CAO6135,B,B,0.92,"[0.04, 0.92, 0.03, 0.02, 0.01, 0.0]",1.08,State forces (Cameroon)
gemma3:4b,CAO4556,B,B,0.9,"[0.05, 0.9, 0.02, 0.01, 0.01, 0.01]",1.03,State forces (Cameroon)
gemma3:4b,CAO5094,B,V,0.85,"[0.05, 0.1, 0.08, 0.12, 0.1, 0.15]",1.09,State forces (Cameroon)
gemma3:4b,CAO9618,B,V,0.88,"[0.05, 0.03, 0.02, 0.1, 0.08, 0.02]",1.12,State forces (Cameroon)
gemma3:4b,CAO8931,B,V,0.85,"[0.05, 0.15, 0.1, 0.1, 0.2, 0.2]",1.08,State forces (Cameroon)
gemma3:4b,CAO10519,B,V,0.85,"[0.05, 0.1, 0.08, 0.12, 0.1, 0.75]",1.07,State forces (Cameroon)
gemma3:4b,CAO5627,B,V,0.85,"[0.05, 0.15, 0.1, 0.2, 0.2, 0.3]",1.11,State forces (Cameroon)
gemma3:4b,CAO10925,B,V,0.88,"[0.05, 0.03, 0.02, 0.15, 0.08, 0.07]",1.09,State forces (Cameroon)
gemma3:4b,CAO10441,V,V,0.85,"[0.1, 0.05, 0.1, 0.15, 0.35, 0.15]",1.01,State forces (Cameroon)
gemma3:4b,CAO9664,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.13,State forces (Cameroon)
gemma3:4b,CAO2944,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.05,State forces (Cameroon)
gemma3:4b,CAO6334,B,B,0.9,"[0.05, 0.9, 0.02, 0.01, 0.01, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO13743,B,B,0.9,"[0.05, 0.9, 0.02, 0.01, 0.01, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO12168,S,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.07,State forces (Cameroon)
gemma3:4b,CAO3644,B,V,0.85,"[0.1, 0.05, 0.15, 0.2, 0.3, 0.2]",1.07,State forces (Cameroon)
gemma3:4b,CAO4713,B,V,0.88,"[0.05, 0.15, 0.1, 0.2, 0.3, 0.2]",1.08,State forces (Cameroon)
gemma3:4b,CAO11363,S,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.2, 0.2]",1.1,State forces (Cameroon)
gemma3:4b,CAO13960,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.02, 0.02]",1.1,State forces (Cameroon)
gemma3:4b,CAO9991,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.04,State forces (Cameroon)
gemma3:4b,CAO14655,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.02, 0.0]",1.06,State forces (Cameroon)
gemma3:4b,CAO10353,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.09,State forces (Cameroon)
gemma3:4b,CAO4583,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.09,State forces (Cameroon)
gemma3:4b,CAO3332,V,V,0.85,"[0.05, 0.1, 0.08, 0.12, 0.1, 0.75]",1.09,State forces (Cameroon)
gemma3:4b,CAO10605,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.25, 0.15]",1.08,State forces (Cameroon)
gemma3:4b,CAO11761,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO10653,S,V,0.8,"[0.05, 0.1, 0.08, 0.03, 0.07, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO15256,S,V,0.85,"[0.05, 0.1, 0.15, 0.3, 0.2, 0.2]",1.09,State forces (Cameroon)
gemma3:4b,CAO12847,B,B,0.88,"[0.05, 0.15, 0.1, 0.2, 0.3, 0.2]",1.09,State forces (Cameroon)
gemma3:4b,CAO13082,B,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.2, 0.2]",1.11,State forces (Cameroon)
gemma3:4b,CAO14477,S,S,0.8,"[0.05, 0.03, 0.04, 0.07, 0.03, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO14476,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.02, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO13569,B,B,0.92,"[0.05, 0.92, 0.02, 0.01, 0.01, 0.01]",1.13,State forces (Cameroon)
gemma3:4b,CAO15910,S,V,0.75,"[0.1, 0.05, 0.03, 0.12, 0.15, 0.05]",1.12,State forces (Cameroon)
gemma3:4b,CAO10262,V,V,0.85,"[0.1, 0.05, 0.15, 0.1, 0.2, 0.2]",1.1,State forces (Cameroon)
gemma3:4b,CAO3983,B,B,0.92,"[0.05, 0.92, 0.03, 0.01, 0.01, 0.0]",0.98,State forces (Cameroon)
gemma3:4b,CAO10901,S,V,0.85,"[0.05, 0.1, 0.08, 0.12, 0.1, 0.75]",1.07,State forces (Cameroon)
gemma3:4b,CAO13665,S,S,0.75,"[0.05, 0.03, 0.02, 0.15, 0.08, 0.07]",1.11,State forces (Cameroon)
gemma3:4b,CAO8959,B,V,0.85,"[0.1, 0.05, 0.15, 0.3, 0.25, 0.15]",1.1,State forces (Cameroon)
gemma3:4b,CAO15887,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.02, 0.0]",1.05,State forces (Cameroon)
gemma3:4b,CAO14173,V,V,0.85,"[0.1, 0.05, 0.03, 0.02, 0.04, 0.76]",1.08,State forces (Cameroon)
gemma3:4b,CAO4274,B,B,0.9,"[0.05, 0.9, 0.03, 0.02, 0.02, 0.0]",1.08,State forces (Cameroon)
gemma3:4b,CAO13274,V,V,0.85,"[0.15, 0.1, 0.1, 0.25, 0.2, 0.2]",1.08,State forces (Cameroon)
gemma3:4b,CAO7206,B,V,0.89,"[0.89, 0.03, 0.02, 0.01, 0.02, 0.04]",1.09,State forces (Cameroon)
gemma3:4b,CAO9857,B,B,0.92,"[0.05, 0.92, 0.03, 0.02, 0.01, 0.01]",1.07,State forces (Cameroon)
gemma3:4b,CAO10687,B,B,0.9,"[0.05, 0.9, 0.02, 0.01, 0.01, 0.01]",1.1,State forces (Cameroon)
gemma3:4b,CAO14950,V,V,0.85,"[0.15, 0.05, 0.03, 0.1, 0.15, 0.12]",1.08,State forces (Cameroon)
gemma3:4b,CAO5987,E,E,0.92,"[0.05, 0.02, 0.88, 0.01, 0.01, 0.01]",1.08,State forces (Cameroon)
gemma3:4b,CAO7608,B,B,0.9,"[0.05, 0.9, 0.02, 0.01, 0.01, 0.01]",1.09,State forces (Cameroon)
gemma3:4b,CAO12605,V,V,0.8,"[0.1, 0.15, 0.12, 0.2, 0.25, 0.18]",1.08,State forces (Cameroon)
gemma3:4b,CAO4183,V,V,0.8,"[0.1, 0.05, 0.03, 0.04, 0.02, 0.06]",1.11,State forces (Cameroon)
